<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,Source
^_USNM,D,20170412,0,966.06,967.8,961.88,963.54,131876582.0,0,^_usnm.txt
^_USNM,D,20170413,0,962.67,963.99,959.36,960.06,145472467.0,0,^_usnm.txt
^_USNM,D,20170417,0,960.15,963.21,957.15,959.05,113187387.0,0,^_usnm.txt
^_USNM,D,20170418,0,959.12,959.48,953.88,953.93,103499070.0,0,^_usnm.txt
^_USNM,D,20170419,0,953.38,955.17,946.92,948.48,126083298.0,0,^_usnm.txt
^_USNM,D,20170420,0,949.2,950.96,948.67,949.63,93404391.0,0,^_usnm.txt
^_USNM,D,20170421,0,949.89,950.68,945.56,946.36,87011199.0,0,^_usnm.txt
^_USNM,D,20170424,0,947.37,949.84,944.4,945.09,95989274.0,0,^_usnm.txt
^_USNM,D,20170425,0,945.78,954.52,945.78,953.4,145200155.0,0,^_usnm.txt
^_USNM,D,20170426,0,952.96,963.31,941.21,959.19,382189.0,0,^_usnm.txt
^_USNM,D,20170427,0,959.24,972.39,958.66,970.96,362550.0,0,^_usnm.txt
^_USNM,D,20170428,0,970.96,980.46,970.65,974.72,506983.0,0,^_usnm.txt
^_USNM,D,20170501,0,975.48,984.75,975.48,983.82,6333610.0,0,^_usnm.txt
^_USNM,D,20170502,0,984.02,987.03,981.99,983.86,322140.0,0,^_usnm.txt
^_USNM,D,20170503,0,984.71,984.71,976.02,977.4,59268697.0,0,^_usnm.txt
^_USNM,D,20170504,0,975.31,976.93,961.42,962.79,73878272.0,0,^_usnm.txt
^_USNM,D,20170505,0,966.84,971.46,966.57,971.46,93057056.0,0,^_usnm.txt
^_USNM,D,20170508,0,972.38,974.75,971.35,974.62,107869192.0,0,^_usnm.txt
^_USNM,D,20170509,0,973.99,974.6,970.3,973.34,100889343.0,0,^_usnm.txt
^_USNM,D,20170510,0,973.54,976.43,972.09,974.21,103583852.0,0,^_usnm.txt
^_USNM,D,20170511,0,974.22,977.59,973.01,975.91,106377722.0,0,^_usnm.txt
^_USNM,D,20170512,0,976.84,977.41,973.93,975.41,163025841.0,0,^_usnm.txt
^_USNM,D,20170515,0,975.68,979.99,974.4,979.45,110125117.0,0,^_usnm.txt
^_USNM,D,20170516,0,979.77,980.71,971.06,972.83,90230566.0,0,^_usnm.txt
^_USNM,D,20170517,0,972.93,972.93,959.63,959.79,110697797.0,0,^_usnm.txt
^_USNM,D,20170518,0,959.46,959.46,952.95,954.05,88709371.0,0,^_usnm.txt
^_USNM,D,20170519,0,955.97,961.24,955.32,961.24,95391116.0,0,^_usnm.txt
^_USNM,D,20170522,0,961.51,966.14,961.51,965.94,83038999.0,0,^_usnm.txt
^_USNM,D,20170523,0,966.73,967.52,959.78,961.19,98018792.0,0,^_usnm.txt
^_USNM,D,20170524,0,961.87,962.61,956.56,960.6,112905125.0,0,^_usnm.txt
^_USNM,D,20170525,0,960.79,963.22,956.31,958.46,89404970.0,0,^_usnm.txt
^_USNM,D,20170526,0,966.01,967.01,962.69,965.31,75168377.0,0,^_usnm.txt
^_USNM,D,20170530,0,965.23,965.85,955.1,955.52,69318307.0,0,^_usnm.txt
^_USNM,D,20170531,0,955.86,957.95,947.9,952.29,95738969.0,0,^_usnm.txt
^_USNM,D,20170601,0,953.17,959.58,951.65,953.46,96444420.0,0,^_usnm.txt
^_USNM,D,20170602,0,953.85,962.58,953.85,961.21,83018853.0,0,^_usnm.txt
^_USNM,D,20170605,0,961.79,970.94,961.79,966.73,102972487.0,0,^_usnm.txt
^_USNM,D,20170606,0,966.69,969.61,964.36,968.78,120574698.0,0,^_usnm.txt
^_USNM,D,20170607,0,968.05,971.16,962.79,966.6,95406692.0,0,^_usnm.txt
^_USNM,D,20170608,0,966.56,968.86,964.63,967.62,102497194.0,0,^_usnm.txt
^_USNM,D,20170609,0,968.09,969.38,964.21,966.68,90659558.0,0,^_usnm.txt
^_USNM,D,20170612,0,966.93,967.58,962.72,963.32,91055838.0,0,^_usnm.txt
^_USNM,D,20170613,0,963.64,970.14,963.13,970.14,94973956.0,0,^_usnm.txt
^_USNM,D,20170614,0,971.73,972.3,958.11,960.8,112323293.0,0,^_usnm.txt
^_USNM,D,20170615,0,959.32,960.38,954.56,956.87,89139278.0,0,^_usnm.txt
^_USNM,D,20170616,0,956.58,957.36,952.34,952.34,251117880.0,0,^_usnm.txt
^_USNM,D,20170619,0,954.11,957.86,953.76,956.8,84042329.0,0,^_usnm.txt
^_USNM,D,20170620,0,955.52,955.52,948.84,951.05,80464601.0,0,^_usnm.txt
^_USNM,D,20170621,0,951.0,954.4,947.53,947.73,79583780.0,0,^_usnm.txt
^_USNM,D,20170622,0,948.39,957.01,948.15,955.63,86012481.0,0,^_usnm.txt
^_USNM,D,20170623,0,955.7,959.98,953.94,959.35,171891485.0,0,^_usnm.txt
^_USNM,D,20170626,0,957.8,964.3,957.8,962.89,85335407.0,0,^_usnm.txt
^_USNM,D,20170627,0,963.61,966.13,956.6,957.15,88099325.0,0,^_usnm.txt
^_USNM,D,20170628,0,959.56,964.06,957.68,960.98,78391018.0,0,^_usnm.txt
^_USNM,D,20170629,0,961.62,961.97,953.7,956.83,91763362.0,0,^_usnm.txt
^_USNM,D,20170630,0,956.93,961.63,956.18,959.79,86710981.0,0,^_usnm.txt
^_USNM,D,20170703,0,960.07,962.37,959.41,961.76,42446570.0,0,^_usnm.txt
^_USNM,D,20170705,0,961.31,962.5,957.34,957.55,85803075.0,0,^_usnm.txt
^_USNM,D,20170706,0,957.74,958.35,951.86,952.65,99644166.0,0,^_usnm.txt
^_USNM,D,20170707,0,952.89,953.28,947.68,951.69,89258841.0,0,^_usnm.txt
^_USNM,D,20170710,0,952.26,959.42,951.26,959.23,122452593.0,0,^_usnm.txt
^_USNM,D,20170711,0,959.29,962.4,957.14,958.92,105065627.0,0,^_usnm.txt
^_USNM,D,20170712,0,960.19,965.84,960.19,964.05,90332428.0,0,^_usnm.txt
^_USNM,D,20170713,0,964.02,964.74,959.6,961.3,79140165.0,0,^_usnm.txt
^_USNM,D,20170714,0,961.56,965.22,961.56,965.15,68394154.0,0,^_usnm.txt
^_USNM,D,20170717,0,965.81,967.67,964.85,967.37,90231641.0,0,^_usnm.txt
^_USNM,D,20170718,0,965.71,966.52,958.69,960.04,96945772.0,0,^_usnm.txt
^_USNM,D,20170719,0,960.7,964.66,959.79,963.23,82238831.0,0,^_usnm.txt
^_USNM,D,20170720,0,963.27,966.02,961.91,963.56,69245868.0,0,^_usnm.txt
^_USNM,D,20170721,0,963.59,965.55,958.79,960.16,71367767.0,0,^_usnm.txt
^_USNM,D,20170724,0,959.71,960.53,952.77,952.77,92159055.0,0,^_usnm.txt
^_USNM,D,20170725,0,955.76,964.15,955.4,956.13,156123706.0,0,^_usnm.txt
^_USNM,D,20170726,0,959.55,963.22,956.89,962.99,96284749.0,0,^_usnm.txt
^_USNM,D,20170727,0,961.66,962.67,954.1,955.33,85525905.0,0,^_usnm.txt
^_USNM,D,20170728,0,952.87,958.32,952.87,958.32,101202845.0,0,^_usnm.txt
^_USNM,D,20170731,0,959.58,959.58,950.84,951.24,96004731.0,0,^_usnm.txt
^_USNM,D,20170801,0,952.12,954.8,947.9,949.2,106816606.0,0,^_usnm.txt
^_USNM,D,20170802,0,948.96,949.53,944.08,944.72,91050967.0,0,^_usnm.txt
^_USNM,D,20170803,0,944.87,946.46,938.56,940.35,82878689.0,0,^_usnm.txt
^_USNM,D,20170804,0,938.97,938.97,929.86,937.53,117141155.0,0,^_usnm.txt
^_USNM,D,20170807,0,936.16,937.18,932.31,934.59,98641784.0,0,^_usnm.txt
^_USNM,D,20170808,0,934.5,934.5,926.65,928.03,89656773.0,0,^_usnm.txt
^_USNM,D,20170809,0,930.54,932.33,922.97,922.98,96309077.0,0,^_usnm.txt
^_USNM,D,20170810,0,922.97,925.12,914.78,915.39,103963986.0,0,^_usnm.txt
^_USNM,D,20170811,0,916.87,917.26,912.28,913.95,76155184.0,0,^_usnm.txt
^_USNM,D,20170814,0,918.8,923.76,917.81,923.76,69853780.0,0,^_usnm.txt
^_USNM,D,20170815,0,921.47,921.98,912.8,912.81,62184683.0,0,^_usnm.txt
^_USNM,D,20170816,0,913.04,914.77,909.81,912.81,68324333.0,0,^_usnm.txt
^_USNM,D,20170817,0,912.72,917.04,907.99,908.97,76576893.0,0,^_usnm.txt
^_USNM,D,20170818,0,908.82,910.0,905.1,910.0,71221528.0,0,^_usnm.txt
^_USNM,D,20170821,0,909.78,909.84,904.31,905.53,64462345.0,0,^_usnm.txt
^_USNM,D,20170822,0,905.58,908.66,902.93,903.2,76778470.0,0,^_usnm.txt
^_USNM,D,20170823,0,903.4,905.08,901.48,904.37,77937925.0,0,^_usnm.txt
^_USNM,D,20170824,0,904.39,905.18,901.98,904.74,64180679.0,0,^_usnm.txt
^_USNM,D,20170825,0,905.16,907.56,903.62,905.47,64212249.0,0,^_usnm.txt
^_USNM,D,20170828,0,908.63,910.22,895.14,899.07,86214560.0,0,^_usnm.txt
^_USNM,D,20170829,0,899.89,909.11,899.89,904.34,88893955.0,0,^_usnm.txt
^_USNM,D,20170830,0,903.58,905.81,901.29,905.58,67677532.0,0,^_usnm.txt
^_USNM,D,20170831,0,905.92,916.5,905.92,909.61,74122124.0,0,^_usnm.txt
^_USNM,D,20170901,0,913.18,917.44,913.11,916.49,64482047.0,0,^_usnm.txt
^_USNM,D,20170905,0,921.09,921.98,914.62,915.25,103864076.0,0,^_usnm.txt
^_USNM,D,20170906,0,915.21,920.72,915.21,919.34,100855109.0,0,^_usnm.txt
^_USNM,D,20170907,0,919.31,922.68,918.28,922.68,100320063.0,0,^_usnm.txt
^_USNM,D,20170908,0,922.57,922.57,914.18,917.72,90567503.0,0,^_usnm.txt
^_USNM,D,20170911,0,917.93,922.27,917.93,920.28,89665976.0,0,^_usnm.txt
^_USNM,D,20170912,0,920.0,923.45,919.25,923.04,82963157.0,0,^_usnm.txt
^_USNM,D,20170913,0,922.45,924.33,921.56,924.14,99685126.0,0,^_usnm.txt
^_USNM,D,20170914,0,924.22,924.94,922.12,923.52,91373422.0,0,^_usnm.txt
^_USNM,D,20170915,0,925.57,925.57,922.23,922.69,128439537.0,0,^_usnm.txt
^_USNM,D,20170918,0,922.53,924.56,918.69,923.82,95767534.0,0,^_usnm.txt
^_USNM,D,20170919,0,925.15,925.25,921.02,922.75,82731430.0,0,^_usnm.txt
^_USNM,D,20170920,0,922.92,926.34,917.73,918.87,98614027.0,0,^_usnm.txt
^_USNM,D,20170921,0,919.08,919.59,915.81,916.66,74695569.0,0,^_usnm.txt
^_USNM,D,20170922,0,918.22,922.47,917.19,922.46,73755332.0,0,^_usnm.txt
^_USNM,D,20170925,0,921.08,921.94,918.27,918.28,103928754.0,0,^_usnm.txt
^_USNM,D,20170926,0,918.6,921.24,917.04,918.91,103614314.0,0,^_usnm.txt
^_USNM,D,20170927,0,922.03,923.93,917.56,922.64,86111313.0,0,^_usnm.txt
^_USNM,D,20170928,0,922.56,923.64,921.09,922.97,81151936.0,0,^_usnm.txt
^_USNM,D,20170929,0,923.14,923.66,919.14,920.93,87064429.0,0,^_usnm.txt
^_USNM,D,20171002,0,921.49,927.65,921.49,925.29,101408643.0,0,^_usnm.txt
^_USNM,D,20171003,0,925.36,926.23,922.09,922.1,97900920.0,0,^_usnm.txt
^_USNM,D,20171004,0,922.82,924.13,919.55,920.36,94082986.0,0,^_usnm.txt
^_USNM,D,20171005,0,920.43,922.21,920.17,921.73,120693721.0,0,^_usnm.txt
^_USNM,D,20171006,0,923.04,929.59,919.42,929.59,136430701.0,0,^_usnm.txt
^_USNM,D,20171009,0,930.73,931.86,925.23,927.72,94167522.0,0,^_usnm.txt
^_USNM,D,20171010,0,929.09,930.08,926.24,927.61,94034654.0,0,^_usnm.txt
^_USNM,D,20171011,0,928.75,928.78,924.4,925.5,101526884.0,0,^_usnm.txt
^_USNM,D,20171012,0,926.14,926.58,920.04,920.04,93015383.0,0,^_usnm.txt
^_USNM,D,20171013,0,920.86,922.83,917.0,918.06,86247542.0,0,^_usnm.txt
^_USNM,D,20171016,0,918.13,921.47,913.04,914.61,177143602.0,0,^_usnm.txt
^_USNM,D,20171017,0,914.75,920.77,913.49,915.55,214908951.0,0,^_usnm.txt
^_USNM,D,20171018,0,916.62,917.46,909.54,911.36,139372542.0,0,^_usnm.txt
^_USNM,D,20171019,0,911.0,911.0,903.71,907.18,98304157.0,0,^_usnm.txt
^_USNM,D,20171020,0,907.21,908.97,902.56,903.43,124095945.0,0,^_usnm.txt
^_USNM,D,20171023,0,903.19,903.41,894.64,894.97,96838164.0,0,^_usnm.txt
^_USNM,D,20171024,0,894.86,897.78,894.15,895.98,93168502.0,0,^_usnm.txt
^_USNM,D,20171025,0,896.57,898.38,889.92,891.32,112853423.0,0,^_usnm.txt
^_USNM,D,20171026,0,891.24,892.12,888.22,890.56,97312883.0,0,^_usnm.txt
^_USNM,D,20171027,0,890.69,894.76,889.41,894.76,111399439.0,0,^_usnm.txt
^_USNM,D,20171030,0,895.46,895.46,891.97,893.57,112319899.0,0,^_usnm.txt
^_USNM,D,20171031,0,891.77,895.17,890.43,895.16,119762923.0,0,^_usnm.txt
^_USNM,D,20171101,0,896.56,896.56,888.41,891.03,91368252.0,0,^_usnm.txt
^_USNM,D,20171102,0,887.9,892.63,887.69,892.63,115800110.0,0,^_usnm.txt
^_USNM,D,20171103,0,890.59,890.66,886.83,887.52,98066442.0,0,^_usnm.txt
^_USNM,D,20171106,0,887.54,894.2,887.23,894.11,100184343.0,0,^_usnm.txt
^_USNM,D,20171107,0,895.39,895.67,889.5,890.95,107414708.0,0,^_usnm.txt
^_USNM,D,20171108,0,891.9,892.42,887.42,888.18,165737310.0,0,^_usnm.txt
^_USNM,D,20171109,0,888.19,891.16,885.29,891.16,147149257.0,0,^_usnm.txt
^_USNM,D,20171110,0,891.75,895.03,887.04,887.04,125983523.0,0,^_usnm.txt
^_USNM,D,20171113,0,884.3,886.81,878.88,880.74,110116322.0,0,^_usnm.txt
^_USNM,D,20171114,0,878.62,878.62,867.11,870.36,125213294.0,0,^_usnm.txt
^_USNM,D,20171115,0,870.67,870.67,863.61,865.62,92478429.0,0,^_usnm.txt
^_USNM,D,20171116,0,867.07,874.71,866.53,873.79,86534548.0,0,^_usnm.txt
^_USNM,D,20171117,0,874.01,880.35,873.88,876.57,92208894.0,0,^_usnm.txt
^_USNM,D,20171120,0,877.91,877.91,875.33,876.63,85441314.0,0,^_usnm.txt
^_USNM,D,20171121,0,879.34,882.4,877.23,879.35,100808893.0,0,^_usnm.txt
^_USNM,D,20171122,0,879.69,883.75,879.16,881.23,91720256.0,0,^_usnm.txt
^_USNM,D,20171124,0,880.52,883.27,877.85,883.27,62483755.0,0,^_usnm.txt
^_USNM,D,20171127,0,884.01,887.39,880.53,880.72,167818707.0,0,^_usnm.txt
^_USNM,D,20171128,0,880.74,880.74,874.68,877.16,128601294.0,0,^_usnm.txt
^_USNM,D,20171129,0,877.19,879.31,872.61,876.27,123446878.0,0,^_usnm.txt
^_USNM,D,20171130,0,876.65,877.22,873.52,874.17,129190246.0,0,^_usnm.txt
^_USNM,D,20171201,0,875.26,880.2,871.74,875.83,132093184.0,0,^_usnm.txt
^_USNM,D,20171204,0,882.17,884.26,880.0,881.01,152682697.0,0,^_usnm.txt
^_USNM,D,20171205,0,880.07,880.15,873.44,875.69,164767521.0,0,^_usnm.txt
^_USNM,D,20171206,0,872.96,872.96,861.69,863.13,182507059.0,0,^_usnm.txt
^_USNM,D,20171207,0,862.68,864.88,861.02,864.67,159123649.0,0,^_usnm.txt
^_USNM,D,20171208,0,865.08,867.42,863.38,865.58,134231507.0,0,^_usnm.txt
^_USNM,D,20171211,0,865.29,867.09,863.2,864.98,133233681.0,0,^_usnm.txt
^_USNM,D,20171212,0,865.09,868.49,864.13,865.27,132281760.0,0,^_usnm.txt
^_USNM,D,20171213,0,863.71,868.52,863.49,866.36,155572625.0,0,^_usnm.txt
^_USNM,D,20171214,0,866.77,875.37,866.77,868.43,184460344.0,0,^_usnm.txt
^_USNM,D,20171215,0,869.53,871.26,866.94,867.25,183390846.0,0,^_usnm.txt
^_USNM,D,20171218,0,867.25,875.48,867.25,875.28,197078007.0,0,^_usnm.txt
^_USNM,D,20171219,0,875.09,877.35,873.32,875.17,168246477.0,0,^_usnm.txt
^_USNM,D,20171220,0,875.14,878.34,872.24,876.51,132829995.0,0,^_usnm.txt
^_USNM,D,20171221,0,875.84,880.96,873.15,880.53,130598390.0,0,^_usnm.txt
^_USNM,D,20171222,0,878.82,882.1,877.62,881.81,107611216.0,0,^_usnm.txt
^_USNM,D,20171226,0,881.62,891.57,881.62,888.81,142634970.0,0,^_usnm.txt
^_USNM,D,20171227,0,889.22,891.79,886.76,887.67,132383426.0,0,^_usnm.txt
^_USNM,D,20171228,0,887.85,889.99,887.13,889.0,124351318.0,0,^_usnm.txt
^_USNM,D,20171229,0,887.72,889.78,885.83,886.62,138905470.0,0,^_usnm.txt
^_USNM,D,20180102,0,887.49,899.43,887.49,896.02,145113133.0,0,^_usnm.txt
^_USNM,D,20180103,0,898.75,903.06,898.2,903.04,179222931.0,0,^_usnm.txt
^_USNM,D,20180104,0,903.15,908.59,903.15,906.6,151837459.0,0,^_usnm.txt
^_USNM,D,20180105,0,912.04,914.64,910.76,913.96,152385327.0,0,^_usnm.txt
^_USNM,D,20180108,0,914.39,917.2,910.28,916.38,193198177.0,0,^_usnm.txt
^_USNM,D,20180109,0,916.42,919.44,911.02,912.22,203494128.0,0,^_usnm.txt
^_USNM,D,20180110,0,909.56,911.98,908.16,909.66,171248406.0,0,^_usnm.txt
^_USNM,D,20180111,0,910.91,921.31,910.3,921.31,141412307.0,0,^_usnm.txt
^_USNM,D,20180112,0,921.82,922.06,918.69,921.95,118682610.0,0,^_usnm.txt
^_USNM,D,20180116,0,925.59,927.52,917.61,921.62,139978504.0,0,^_usnm.txt
^_USNM,D,20180117,0,922.07,923.14,915.54,916.79,135016868.0,0,^_usnm.txt
^_USNM,D,20180118,0,917.29,919.47,912.02,915.07,114595767.0,0,^_usnm.txt
^_USNM,D,20180119,0,908.97,918.66,908.37,917.54,121918947.0,0,^_usnm.txt
^_USNM,D,20180122,0,916.16,925.68,916.16,921.05,113704248.0,0,^_usnm.txt
^_USNM,D,20180123,0,920.41,923.29,918.87,923.0,124543108.0,0,^_usnm.txt
^_USNM,D,20180124,0,927.67,928.53,923.09,924.07,125235134.0,0,^_usnm.txt
^_USNM,D,20180125,0,926.35,927.4,919.47,920.77,125699615.0,0,^_usnm.txt
^_USNM,D,20180126,0,920.69,921.66,919.31,921.64,114711252.0,0,^_usnm.txt
^_USNM,D,20180129,0,921.6,921.6,909.92,910.07,137562411.0,0,^_usnm.txt
^_USNM,D,20180130,0,908.05,908.53,900.54,900.98,153609293.0,0,^_usnm.txt
^_USNM,D,20180131,0,903.47,903.92,897.31,897.31,138866859.0,0,^_usnm.txt
^_USNM,D,20180201,0,897.81,900.52,894.36,895.36,160096887.0,0,^_usnm.txt
^_USNM,D,20180202,0,895.21,895.21,877.01,877.87,171008702.0,0,^_usnm.txt
^_USNM,D,20180205,0,877.49,877.49,860.48,860.48,168365636.0,0,^_usnm.txt
^_USNM,D,20180206,0,855.26,862.19,851.39,861.62,126618412.0,0,^_usnm.txt
^_USNM,D,20180207,0,863.42,865.63,860.6,862.03,118741648.0,0,^_usnm.txt
^_USNM,D,20180208,0,862.01,863.81,850.11,850.11,94414434.0,0,^_usnm.txt
^_USNM,D,20180209,0,850.11,853.08,831.33,842.36,123437897.0,0,^_usnm.txt
^_USNM,D,20180212,0,845.42,855.86,845.42,852.39,113095130.0,0,^_usnm.txt
^_USNM,D,20180213,0,852.31,856.95,850.32,855.25,73857238.0,0,^_usnm.txt
^_USNM,D,20180214,0,855.8,865.77,854.98,864.46,115650225.0,0,^_usnm.txt
^_USNM,D,20180215,0,867.37,867.41,859.62,863.12,95574213.0,0,^_usnm.txt
^_USNM,D,20180216,0,861.97,865.41,860.24,861.17,88533393.0,0,^_usnm.txt
^_USNM,D,20180220,0,861.16,861.71,846.89,853.64,97923002.0,0,^_usnm.txt
^_USNM,D,20180221,0,853.66,857.57,850.7,851.34,89729851.0,0,^_usnm.txt
^_USNM,D,20180222,0,851.34,856.89,850.58,851.25,96261091.0,0,^_usnm.txt
^_USNM,D,20180223,0,851.34,856.76,851.34,856.76,91320953.0,0,^_usnm.txt
^_USNM,D,20180226,0,857.15,859.4,855.73,858.29,93252329.0,0,^_usnm.txt
^_USNM,D,20180227,0,858.28,858.28,849.18,849.54,138361970.0,0,^_usnm.txt
^_USNM,D,20180228,0,849.54,851.15,842.7,842.7,197398411.0,0,^_usnm.txt
^_USNM,D,20180301,0,842.73,845.87,839.99,842.87,123254081.0,0,^_usnm.txt
^_USNM,D,20180302,0,842.9,851.64,841.11,851.64,102438250.0,0,^_usnm.txt
^_USNM,D,20180305,0,849.75,853.41,847.78,851.9,101395919.0,0,^_usnm.txt
^_USNM,D,20180306,0,851.82,855.84,848.05,848.06,125935338.0,0,^_usnm.txt
^_USNM,D,20180307,0,847.88,856.42,847.25,849.32,131700150.0,0,^_usnm.txt
^_USNM,D,20180308,0,849.36,852.45,848.73,851.33,118359211.0,0,^_usnm.txt
^_USNM,D,20180309,0,851.65,855.64,850.86,854.98,114761494.0,0,^_usnm.txt
^_USNM,D,20180312,0,855.02,860.03,854.65,859.63,105709947.0,0,^_usnm.txt
^_USNM,D,20180313,0,859.69,860.94,854.16,854.33,101507479.0,0,^_usnm.txt
^_USNM,D,20180314,0,854.35,857.34,851.45,854.61,97523468.0,0,^_usnm.txt
^_USNM,D,20180315,0,854.63,855.38,850.72,852.3,123939337.0,0,^_usnm.txt
^_USNM,D,20180316,0,852.27,856.62,850.59,856.24,151302514.0,0,^_usnm.txt
^_USNM,D,20180319,0,856.22,856.62,848.89,850.14,167607050.0,0,^_usnm.txt
^_USNM,D,20180320,0,850.2,851.19,845.09,845.33,179343874.0,0,^_usnm.txt
^_USNM,D,20180321,0,845.09,854.58,844.94,854.57,159488008.0,0,^_usnm.txt
^_USNM,D,20180322,0,854.63,854.63,845.49,846.24,115782855.0,0,^_usnm.txt
^_USNM,D,20180323,0,846.4,850.11,840.4,842.4,121265947.0,0,^_usnm.txt
^_USNM,D,20180326,0,842.53,848.04,839.31,841.97,100804802.0,0,^_usnm.txt
^_USNM,D,20180327,0,842.0,842.89,832.32,833.06,104194371.0,0,^_usnm.txt
^_USNM,D,20180328,0,832.95,833.53,823.48,825.22,102630360.0,0,^_usnm.txt
^_USNM,D,20180329,0,825.69,833.52,825.57,831.65,95182072.0,0,^_usnm.txt
^_USNM,D,20180402,0,832.3,834.03,821.58,823.31,96599234.0,0,^_usnm.txt
^_USNM,D,20180403,0,825.0,826.7,821.67,823.77,92661646.0,0,^_usnm.txt
^_USNM,D,20180404,0,823.9,828.3,820.87,828.0,101921737.0,0,^_usnm.txt
^_USNM,D,20180405,0,828.06,834.67,828.06,834.65,92743047.0,0,^_usnm.txt
^_USNM,D,20180406,0,834.6,835.09,825.14,827.73,92173532.0,0,^_usnm.txt
^_USNM,D,20180409,0,827.93,832.7,827.01,829.56,78019015.0,0,^_usnm.txt
^_USNM,D,20180410,0,829.5,837.35,829.5,836.28,102167673.0,0,^_usnm.txt
^_USNM,D,20180411,0,836.29,841.53,836.09,840.85,88797553.0,0,^_usnm.txt
^_USNM,D,20180412,0,840.94,843.03,838.52,843.03,96708013.0,0,^_usnm.txt
^_USNM,D,20180413,0,843.47,845.56,842.13,844.61,102223715.0,0,^_usnm.txt
^_USNM,D,20180416,0,844.61,846.31,843.24,844.39,73559536.0,0,^_usnm.txt
^_USNM,D,20180417,0,845.32,850.08,844.36,849.39,86089246.0,0,^_usnm.txt
^_USNM,D,20180418,0,849.75,854.85,849.75,851.23,105049840.0,0,^_usnm.txt
^_USNM,D,20180419,0,851.25,853.37,849.51,850.4,89958914.0,0,^_usnm.txt
^_USNM,D,20180420,0,850.44,850.44,844.79,845.95,75544213.0,0,^_usnm.txt
^_USNM,D,20180423,0,846.01,848.01,839.29,840.27,78467246.0,0,^_usnm.txt
^_USNM,D,20180424,0,841.56,842.95,835.25,836.47,86131347.0,0,^_usnm.txt
^_USNM,D,20180425,0,836.4,837.0,830.98,832.42,90489526.0,0,^_usnm.txt
^_USNM,D,20180426,0,833.69,835.05,831.99,832.39,78367216.0,0,^_usnm.txt
^_USNM,D,20180427,0,832.42,835.16,831.36,833.69,60300261.0,0,^_usnm.txt
^_USNM,D,20180430,0,833.61,835.16,829.93,830.49,69808913.0,0,^_usnm.txt
^_USNM,D,20180501,0,830.35,831.12,825.82,830.85,66601749.0,0,^_usnm.txt
^_USNM,D,20180502,0,830.86,835.06,828.59,832.23,79314343.0,0,^_usnm.txt
^_USNM,D,20180503,0,832.42,833.2,825.73,826.94,64719341.0,0,^_usnm.txt
^_USNM,D,20180504,0,826.2,833.34,825.77,833.34,76142887.0,0,^_usnm.txt
^_USNM,D,20180507,0,834.59,837.17,833.69,835.07,79367693.0,0,^_usnm.txt
^_USNM,D,20180508,0,835.58,836.6,832.45,835.89,84443399.0,0,^_usnm.txt
^_USNM,D,20180509,0,837.23,838.4,833.52,837.17,106268576.0,0,^_usnm.txt
^_USNM,D,20180510,0,838.74,841.55,837.32,840.59,84598274.0,0,^_usnm.txt
^_USNM,D,20180511,0,840.73,842.27,838.73,841.25,84113291.0,0,^_usnm.txt
^_USNM,D,20180514,0,840.5,842.07,838.4,838.65,97150061.0,0,^_usnm.txt
^_USNM,D,20180515,0,838.2,839.05,831.0,833.75,89635749.0,0,^_usnm.txt
^_USNM,D,20180516,0,833.62,838.12,833.62,834.78,82976577.0,0,^_usnm.txt
^_USNM,D,20180517,0,835.21,840.74,834.78,840.21,81556284.0,0,^_usnm.txt
^_USNM,D,20180518,0,840.19,844.46,839.72,844.46,86800429.0,0,^_usnm.txt
^_USNM,D,20180521,0,844.93,848.77,843.05,844.62,94930332.0,0,^_usnm.txt
^_USNM,D,20180522,0,844.39,846.07,840.13,840.32,98483827.0,0,^_usnm.txt
^_USNM,D,20180523,0,840.24,840.68,837.65,838.97,77092433.0,0,^_usnm.txt
^_USNM,D,20180524,0,838.91,839.65,833.8,837.74,72107912.0,0,^_usnm.txt
^_USNM,D,20180525,0,837.52,838.17,832.83,836.89,77964720.0,0,^_usnm.txt
^_USNM,D,20180529,0,837.04,837.04,831.71,833.31,92354728.0,0,^_usnm.txt
^_USNM,D,20180530,0,837.37,842.16,835.93,835.93,106174399.0,0,^_usnm.txt
^_USNM,D,20180531,0,838.04,839.08,834.28,835.24,95515505.0,0,^_usnm.txt
^_USNM,D,20180601,0,836.01,839.98,833.3,839.98,94737470.0,0,^_usnm.txt
^_USNM,D,20180604,0,839.91,841.19,833.02,833.02,89069911.0,0,^_usnm.txt
^_USNM,D,20180605,0,833.75,839.71,833.53,839.6,96613167.0,0,^_usnm.txt
^_USNM,D,20180606,0,839.8,840.85,834.56,834.56,90298512.0,0,^_usnm.txt
^_USNM,D,20180607,0,837.81,838.76,835.21,836.76,83190527.0,0,^_usnm.txt
^_USNM,D,20180608,0,837.32,838.88,828.77,835.1,96171747.0,0,^_usnm.txt
^_USNM,D,20180611,0,834.99,842.44,834.99,841.52,108934594.0,0,^_usnm.txt
^_USNM,D,20180612,0,842.31,843.68,840.48,840.65,96385084.0,0,^_usnm.txt
^_USNM,D,20180613,0,842.18,843.17,838.08,839.74,101064046.0,0,^_usnm.txt
^_USNM,D,20180614,0,839.69,842.31,838.15,838.16,92598450.0,0,^_usnm.txt
