Date,<TICKER>,<OPEN>,<CLOSE>,<VOL>,Year,Country,GDP,GNI (USD),Population,Exchange Rate (AMA)
10-12,UK,965.33,962.81,3546015261.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
10-13,UK,962.37,959.86,3889476853.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
10-14,UK,960.35,962.02,4752623766.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
10-17,UK,962.0,958.96,3726028177.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
10-18,UK,960.06,960.61,3813701801.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
10-19,UK,960.86,960.45,4223208504.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
10-20,UK,961.11,962.19,3440820368.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
10-21,UK,963.22,963.78,3174224320.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
10-24,UK,965.26,964.39,4263649829.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
10-25,UK,965.14,964.29,3967944461.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
10-26,UK,963.83,961.13,4064959699.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
10-27,UK,960.0,960.54,3491505935.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
10-28,UK,959.56,961.04,5190031311.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
10-31,UK,960.5,959.9,3657458942.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
11-01,UK,959.92,958.98,3158788300.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
11-02,UK,957.49,955.61,3277517435.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
11-03,UK,954.45,953.15,3677057109.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
11-04,UK,952.32,946.6,3004570969.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
11-07,UK,948.69,947.21,3123748162.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
11-08,UK,947.05,945.78,2864335384.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
11-09,UK,931.58,939.92,4229036032.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
11-10,UK,944.34,946.29,4343823914.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
11-11,UK,945.97,944.71,4207395351.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
11-14,UK,945.95,946.47,3485137321.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
11-15,UK,949.98,951.54,3061279762.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
11-16,UK,953.11,952.82,2993239447.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
11-17,UK,953.59,954.9,4891349374.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
11-18,UK,954.12,955.19,3904503639.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
11-21,UK,955.27,952.62,2821414213.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
11-22,UK,954.49,954.49,3375225730.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
11-23,UK,955.5,953.93,2990587501.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
11-24,UK,954.3,954.17,3131706817.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
11-25,UK,954.24,954.48,2348019810.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
11-28,UK,954.21,953.4,2601248275.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
11-29,UK,953.46,952.56,2913716123.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
11-30,UK,952.53,952.16,3815270621.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
12-01,UK,951.49,949.86,3327373500.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
12-02,UK,948.68,949.73,2666829935.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
12-05,UK,949.12,951.03,2905023201.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
12-06,UK,950.81,950.31,3378662571.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
12-07,UK,951.29,953.25,4909291166.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
12-08,UK,953.9,954.64,3584088222.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
12-09,UK,955.62,956.56,2803784631.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
12-12,UK,956.6,955.58,3423761529.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
12-13,UK,955.6,954.84,3525900995.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
12-14,UK,954.65,955.26,3932939943.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
12-15,UK,954.6,953.59,3727329448.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
12-16,UK,953.74,954.14,4447182101.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
12-19,UK,954.42,952.7,3109627265.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
12-20,UK,953.09,952.36,3025765472.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
12-21,UK,953.0,953.29,2627425928.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
12-22,UK,952.64,955.33,2584378697.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
12-23,UK,954.87,956.11,1582594751.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
12-28,UK,957.33,959.19,2781679128.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
12-29,UK,958.84,960.97,2801232057.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
12-30,UK,961.33,962.56,1403894599.0,2016,United Kingdom,2700000000000.0,2640000000000.0,65655203,0.740634464
01-03,UK,963.67,964.23,2514789670.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
01-04,UK,964.91,965.18,2189711596.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
01-05,UK,965.92,967.41,2275053330.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
01-06,UK,968.31,969.28,2032305834.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
01-09,UK,970.31,970.6,2462638021.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
01-10,UK,970.56,971.97,2976310461.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
01-11,UK,972.07,972.22,2643718035.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
01-12,UK,972.1,971.79,2845975195.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
01-13,UK,972.58,973.42,3320398638.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
01-16,UK,973.85,973.75,2542489825.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
01-17,UK,973.55,973.07,2645049941.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
01-18,UK,973.07,972.66,2391839024.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
01-19,UK,973.42,971.95,2993577216.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
01-20,UK,972.27,972.25,3263299319.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
01-23,UK,971.9,971.96,3093090582.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
01-24,UK,972.26,971.75,3089437886.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
01-25,UK,972.78,972.16,2944468135.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
01-26,UK,972.58,972.01,2740427224.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
01-27,UK,972.06,972.43,2475119416.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
01-30,UK,972.74,971.53,2621199897.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
01-31,UK,971.74,972.02,3117962633.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
02-01,UK,973.17,973.5,2508613469.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
02-02,UK,973.88,973.97,2641380083.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
02-03,UK,974.99,975.96,2081337418.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
02-06,UK,976.82,976.44,1962650977.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
02-07,UK,977.03,978.24,2415096684.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
02-08,UK,978.71,978.42,2797155852.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
02-09,UK,979.12,979.7,3156049422.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
02-10,UK,980.33,981.26,2610291694.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
02-13,UK,981.9,982.53,2569268948.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
02-14,UK,982.87,983.1,2601137934.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
02-15,UK,984.01,984.89,3609053747.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
02-16,UK,985.17,983.61,3185587638.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
02-17,UK,984.51,983.91,2486398765.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
02-20,UK,984.38,984.58,2729666347.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
02-21,UK,984.73,984.8,2719780071.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
02-22,UK,985.1,983.86,2673612227.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
02-23,UK,984.04,984.2,2712162216.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
02-24,UK,984.02,983.16,2461266467.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
02-27,UK,984.22,983.56,2903635112.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
02-28,UK,983.64,983.25,2710359451.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
03-01,UK,984.35,986.04,2728197111.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
03-02,UK,986.32,986.07,2811833284.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
03-03,UK,985.58,986.17,3066374573.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
03-06,UK,986.47,986.5,2156389784.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
03-07,UK,986.75,985.9,2187480497.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
03-08,UK,986.04,985.78,2266529671.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
03-09,UK,985.43,984.42,2451537345.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
03-10,UK,984.86,985.25,3201181847.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
03-13,UK,985.75,985.69,2665421776.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
03-14,UK,986.07,984.39,2402368797.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
03-15,UK,984.77,985.22,2081865278.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
03-16,UK,986.52,986.37,2337516912.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
03-17,UK,986.56,987.4,3197764247.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
03-20,UK,987.64,987.6,1834885275.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
03-21,UK,988.0,985.87,2066114351.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
03-22,UK,984.78,983.33,2775861812.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
03-23,UK,983.51,984.95,2572888010.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
03-24,UK,985.11,985.0,2499449005.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
03-27,UK,983.99,983.15,1972114450.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
03-28,UK,983.5,984.33,2234694443.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
03-29,UK,984.64,985.61,2093230913.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
03-30,UK,985.97,986.44,2138912165.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
03-31,UK,986.46,987.04,2480633850.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
04-03,UK,987.37,986.82,1944807272.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
04-04,UK,987.1,987.32,2077141556.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
04-05,UK,987.97,987.85,2086427723.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
04-06,UK,987.47,988.97,2522941493.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
04-07,UK,988.96,990.28,2245077375.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
04-10,UK,990.79,991.26,2085379608.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
04-11,UK,991.4,992.25,2379438336.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
04-12,UK,993.14,993.33,2236339469.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
04-13,UK,993.74,994.41,2106719004.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
04-18,UK,994.26,990.89,2465592908.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
04-19,UK,990.4,991.25,2564321268.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
04-20,UK,991.71,991.51,2137695242.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
04-21,UK,991.56,992.25,2434427788.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
04-24,UK,994.81,995.47,2588074026.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
04-25,UK,996.23,995.88,2099389784.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
04-26,UK,995.86,997.09,2070255157.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
04-27,UK,996.65,996.49,2435438400.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
04-28,UK,996.89,996.79,2446464944.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
05-02,UK,995.74,998.27,2278675292.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
05-03,UK,997.82,996.59,2089884455.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
05-04,UK,997.13,996.25,2277040908.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
05-05,UK,996.33,996.91,2201339408.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
05-08,UK,997.45,997.37,2101265308.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
05-09,UK,997.71,998.67,2252851295.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
05-10,UK,999.12,1000.19,2153095437.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
05-11,UK,1000.09,999.91,2276515349.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
05-12,UK,1000.44,1000.73,2029961188.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
05-15,UK,1001.49,1001.09,2105346858.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
05-16,UK,1001.33,1001.77,2709988399.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
05-17,UK,1001.85,1001.0,2310719800.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
05-18,UK,1000.53,998.72,2636531035.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
05-19,UK,999.44,1000.39,2450695921.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
05-22,UK,1001.39,1001.77,2072261113.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
05-23,UK,1002.07,1002.04,1914723266.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
05-24,UK,1002.31,1002.64,2310774548.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
05-25,UK,1003.29,1002.92,1943542259.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
05-26,UK,1003.26,1003.92,2618570884.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
05-30,UK,1003.91,1003.36,2208108616.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
05-31,UK,1003.63,1002.87,3579606556.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
06-01,UK,1003.15,1002.77,1998385609.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
06-02,UK,1003.68,1002.66,2292773852.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
06-05,UK,1003.1,1000.55,1871632784.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
06-06,UK,1000.46,997.2,2520910692.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
06-07,UK,997.56,997.13,2563170041.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
06-08,UK,997.79,998.38,2547671138.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
06-09,UK,997.8,998.51,2735669555.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
06-12,UK,998.25,997.15,2325757194.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
06-13,UK,998.24,998.69,2373209303.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
06-14,UK,999.35,999.69,2426769979.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
06-15,UK,999.68,994.97,2472274718.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
06-16,UK,995.96,998.19,4426842457.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
06-19,UK,999.21,998.79,1109375215.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
06-20,UK,999.28,997.54,1254298590.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
06-21,UK,997.49,995.74,1589535715.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
06-22,UK,996.15,995.01,1302705677.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
06-23,UK,994.72,995.6,1753716946.0,2017,United Kingdom,2680000000000.0,2650000000000.0,66064804,0.777002598
