Country,Date,<OPEN>,<CLOSE>,<VOL>,GDP,GNI (USD),Population,Exchange Rate (AMA)
"China, Hong Kong SAR",2016-08-28,948.4,949.144,11052744018.8,321000000000.0,329000000000.0,7435927.0,7.76225
"China, Hong Kong SAR",2016-09-04,950.284,952.432,12253411254.0,321000000000.0,329000000000.0,7435927.0,7.76225
"China, Hong Kong SAR",2016-09-11,971.766,976.9860000000001,15894336981.8,321000000000.0,329000000000.0,7435927.0,7.76225
"China, Hong Kong SAR",2016-09-18,967.7825,967.505,12694267875.25,321000000000.0,329000000000.0,7435927.0,7.76225
"China, Hong Kong SAR",2016-09-25,980.378,982.184,13747765523.8,321000000000.0,329000000000.0,7435927.0,7.76225
"China, Hong Kong SAR",2016-10-02,978.8219999999999,979.9440000000001,15210659812.0,321000000000.0,329000000000.0,7435927.0,7.76225
"China, Hong Kong SAR",2016-10-09,989.586,993.632,13758199504.8,321000000000.0,329000000000.0,7435927.0,7.76225
"China, Hong Kong SAR",2016-10-16,992.8125,991.0675,14745350043.25,321000000000.0,329000000000.0,7435927.0,7.76225
"China, Hong Kong SAR",2016-10-23,991.3125,993.02,12788592546.5,321000000000.0,329000000000.0,7435927.0,7.76225
"China, Hong Kong SAR",2016-10-30,997.9879999999999,998.04,13644813021.8,321000000000.0,329000000000.0,7435927.0,7.76225
"China, Hong Kong SAR",2016-11-06,983.74,984.958,11511328734.4,321000000000.0,329000000000.0,7435927.0,7.76225
"China, Hong Kong SAR",2016-11-13,983.732,984.2059999999999,13635260881.2,321000000000.0,329000000000.0,7435927.0,7.76225
"China, Hong Kong SAR",2016-11-20,985.358,987.3040000000001,13355219158.2,321000000000.0,329000000000.0,7435927.0,7.76225
"China, Hong Kong SAR",2016-11-27,991.758,994.0840000000001,13312044372.0,321000000000.0,329000000000.0,7435927.0,7.76225
"China, Hong Kong SAR",2016-12-04,996.3100000000001,996.5020000000001,15588667633.6,321000000000.0,329000000000.0,7435927.0,7.76225
"China, Hong Kong SAR",2016-12-11,991.162,990.24,12832475953.4,321000000000.0,329000000000.0,7435927.0,7.76225
"China, Hong Kong SAR",2016-12-18,973.684,972.076,11669804744.4,321000000000.0,329000000000.0,7435927.0,7.76225
"China, Hong Kong SAR",2016-12-25,956.332,956.2280000000001,9936198921.2,321000000000.0,329000000000.0,7435927.0,7.76225
"China, Hong Kong SAR",2017-01-01,953.6066666666667,960.5266666666666,10332341498.333334,321000000000.0,329000000000.0,7435927.0,7.762249999999999
"China, Hong Kong SAR",2017-01-08,967.6675,969.13,9594498732.0,341000000000.0,356000000000.0,7461519.0,7.79325
"China, Hong Kong SAR",2017-01-15,971.3340000000001,972.684,10912167997.4,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-01-22,970.336,972.448,11868184900.8,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-01-29,978.9040000000001,981.9619999999999,11696055306.4,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-02-05,985.0433333333334,986.8633333333333,9852056554.666666,341000000000.0,356000000000.0,7461519.0,7.79325
"China, Hong Kong SAR",2017-02-12,993.066,995.8639999999999,15419996106.4,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-02-19,1008.116,1010.05,21317308011.2,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-02-26,1010.57,1012.158,17378063610.8,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-03-05,1008.7139999999999,1008.8799999999999,15968130548.8,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-03-12,1005.832,1007.152,12493819258.8,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-03-19,1006.932,1010.642,16257070497.6,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-03-26,1014.8280000000001,1017.198,16080383387.8,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-04-02,1002.9799999999999,1001.192,13436606207.2,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-04-09,1001.0975,1003.9975,15409596849.75,341000000000.0,356000000000.0,7461519.0,7.79325
"China, Hong Kong SAR",2017-04-16,999.5525,1000.3125,17862293596.75,341000000000.0,356000000000.0,7461519.0,7.79325
"China, Hong Kong SAR",2017-04-23,987.13,986.235,12868093354.0,341000000000.0,356000000000.0,7461519.0,7.79325
"China, Hong Kong SAR",2017-04-30,985.7719999999999,987.3399999999999,13704564406.8,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-05-07,985.5566666666667,983.3266666666667,15347682186.0,341000000000.0,356000000000.0,7461519.0,7.79325
"China, Hong Kong SAR",2017-05-14,977.258,978.4540000000001,13507428957.8,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-05-21,974.472,976.858,13534054519.0,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-05-28,974.2120000000001,975.6119999999999,14398629441.6,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-06-04,975.61,977.01,13991260590.75,341000000000.0,356000000000.0,7461519.0,7.79325
"China, Hong Kong SAR",2017-06-11,976.4159999999999,979.1700000000001,13627421104.6,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-06-18,973.89,974.8459999999999,14358551796.6,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-06-25,972.982,975.68,11547254601.4,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-07-02,957.5719999999999,956.384,27227033190.0,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-07-09,943.948,946.808,14527942735.4,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-07-16,947.61,951.052,13329772898.6,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-07-23,951.85,954.9,12677029879.4,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-07-30,954.182,956.1879999999999,11840452074.4,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-08-06,954.262,958.1360000000001,12584282408.4,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-08-13,955.392,955.134,13864499963.2,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-08-20,945.54,949.6879999999999,11635992130.2,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-08-27,950.42,954.5,13273063665.25,341000000000.0,356000000000.0,7461519.0,7.79325
"China, Hong Kong SAR",2017-09-03,955.2959999999999,960.0719999999999,18014271520.0,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-09-10,969.3340000000001,973.0799999999999,19439869783.8,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-09-17,979.78,984.3620000000001,18400651372.8,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-09-24,990.0719999999999,993.094,20270087344.2,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-10-01,979.384,981.5880000000001,16338395006.2,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-10-08,994.7033333333334,999.5866666666667,15543585973.666666,341000000000.0,356000000000.0,7461519.0,7.79325
"China, Hong Kong SAR",2017-10-15,1003.7360000000001,1007.458,20987023758.2,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-10-22,1011.4799999999999,1011.6780000000001,17235908578.4,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-10-29,1011.5575,1012.8475,15246067205.5,341000000000.0,356000000000.0,7461519.0,7.79325
"China, Hong Kong SAR",2017-11-05,1010.448,1012.5020000000001,14501328588.6,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-11-12,1012.958,1015.4559999999999,15431113455.4,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-11-19,1006.832,1006.162,15001553245.4,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-11-26,993.164,993.7520000000001,14193340863.6,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-12-03,983.5719999999999,983.7880000000001,13337042374.6,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-12-10,971.3125,972.4075,11984766171.75,341000000000.0,356000000000.0,7461519.0,7.79325
"China, Hong Kong SAR",2017-12-17,972.466,975.668,11871193591.0,341000000000.0,356000000000.0,7461519.0,7.793249999999999
"China, Hong Kong SAR",2017-12-24,972.915,978.0675,13820738549.5,341000000000.0,356000000000.0,7461519.0,7.79325
"China, Hong Kong SAR",2017-12-31,986.9666666666667,994.6066666666667,12061983176.0,341000000000.0,356000000000.0,7461519.0,7.79325
"China, Hong Kong SAR",2018-01-07,1009.5799999999999,1015.32,16083216652.25,362000000000.0,379000000000.0,7481555.0,7.8385
"China, Hong Kong SAR",2018-01-14,1024.334,1026.934,16611055747.8,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-01-21,1025.258,1027.218,18761718441.6,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-01-28,1036.742,1041.008,20159686687.8,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-02-04,1035.8700000000001,1036.402,16745338770.4,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-02-11,987.85,982.01,20822484022.0,362000000000.0,379000000000.0,7481555.0,7.8385
"China, Hong Kong SAR",2018-02-18,960.9433333333333,969.11,9883853770.666666,362000000000.0,379000000000.0,7481555.0,7.8385
"China, Hong Kong SAR",2018-02-25,985.84,991.89,11215654315.5,362000000000.0,379000000000.0,7481555.0,7.8385
"China, Hong Kong SAR",2018-03-04,984.54,977.1959999999999,42340854464.4,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-03-11,949.8040000000001,944.8040000000001,58992880120.8,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-03-18,916.4379999999999,921.838,61162182734.2,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-03-25,901.2025,892.9675,66159718996.5,362000000000.0,379000000000.0,7481555.0,7.8385
"China, Hong Kong SAR",2018-04-01,855.4766666666666,854.8666666666667,13182281091.666666,362000000000.0,379000000000.0,7481555.0,7.8385
"China, Hong Kong SAR",2018-04-08,847.8833333333333,847.9,9616153079.0,362000000000.0,379000000000.0,7481555.0,7.8385
"China, Hong Kong SAR",2018-04-15,849.2620000000001,851.2040000000001,12386461378.6,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-04-22,839.208,837.126,11986116827.2,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-04-29,830.5559999999999,831.684,10985935696.4,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-05-06,835.88,838.8475,10458832525.0,362000000000.0,379000000000.0,7481555.0,7.8385
"China, Hong Kong SAR",2018-05-13,841.242,844.0880000000001,10027223353.6,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-05-20,849.542,851.8340000000001,13463876556.4,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-05-27,853.69,854.2525,18780775747.5,362000000000.0,379000000000.0,7481555.0,7.8385
"China, Hong Kong SAR",2018-06-03,842.99,843.9300000000001,17852165164.75,362000000000.0,379000000000.0,7481555.0,7.8385
"China, Hong Kong SAR",2018-06-10,847.57,849.11,11988975476.0,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-06-17,843.624,843.7040000000001,12471267337.2,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-06-24,813.3675000000001,811.14,12780888495.75,362000000000.0,379000000000.0,7481555.0,7.8385
"China, Hong Kong SAR",2018-07-01,794.3766666666667,790.0133333333333,14545652722.666666,362000000000.0,379000000000.0,7481555.0,7.8385
"China, Hong Kong SAR",2018-07-08,761.6525,758.1324999999999,12543247387.5,362000000000.0,379000000000.0,7481555.0,7.8385
"China, Hong Kong SAR",2018-07-15,751.292,754.98,10666406643.0,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-07-22,751.304,752.122,10729893093.2,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-07-29,757.485,760.9175,11961136367.0,362000000000.0,379000000000.0,7481555.0,7.8385
"China, Hong Kong SAR",2018-08-05,753.5825,750.6,9909236400.75,362000000000.0,379000000000.0,7481555.0,7.8385
"China, Hong Kong SAR",2018-08-12,738.4625,740.94,10025056109.75,362000000000.0,379000000000.0,7481555.0,7.8385
"China, Hong Kong SAR",2018-08-19,722.3019999999999,719.932,11204658661.6,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-08-26,714.5725,718.175,10314936166.75,362000000000.0,379000000000.0,7481555.0,7.8385
"China, Hong Kong SAR",2018-09-02,718.152,719.118,10352957143.2,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-09-09,704.574,703.664,11595387465.6,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-09-16,681.9739999999999,681.294,10014366548.6,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-09-23,684.914,688.476,9706597903.4,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-09-30,692.2566666666667,692.06,8139692811.666667,362000000000.0,379000000000.0,7481555.0,7.8385
"China, Hong Kong SAR",2018-10-07,681.3225,680.5775,7689197906.25,362000000000.0,379000000000.0,7481555.0,7.8385
"China, Hong Kong SAR",2018-10-14,658.8025,655.0575,11009382503.5,362000000000.0,379000000000.0,7481555.0,7.8385
"China, Hong Kong SAR",2018-10-21,630.3666666666667,631.1533333333333,9182805776.0,362000000000.0,379000000000.0,7481555.0,7.8385
"China, Hong Kong SAR",2018-10-28,626.472,627.104,9433579929.4,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-11-04,618.98,621.908,10475051048.2,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-11-11,636.5575,637.4375,9051105324.0,362000000000.0,379000000000.0,7481555.0,7.8385
"China, Hong Kong SAR",2018-11-18,640.8025,644.02,11406042434.25,362000000000.0,379000000000.0,7481555.0,7.8385
"China, Hong Kong SAR",2018-11-25,643.3059999999999,645.2479999999999,9067821500.8,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-12-02,643.082,644.3860000000001,10285791783.6,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-12-09,645.3979999999999,645.6519999999999,11112872635.8,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-12-16,633.1139999999999,634.02,9639655772.8,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-12-23,625.682,625.8860000000001,9767150224.2,362000000000.0,379000000000.0,7481555.0,7.838499999999999
"China, Hong Kong SAR",2018-12-30,616.9766666666666,618.2866666666667,6093223324.333333,362000000000.0,379000000000.0,7481555.0,7.8385
"China, Hong Kong SAR",2019-01-06,616.0325,617.535,7095734426.75,362750000000.0,380500000000.0,7492480.25,7.83656250025
"China, Hong Kong SAR",2019-01-13,619.154,621.076,9171889469.0,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-01-20,622.604,623.92,10227947333.6,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-01-27,624.714,627.164,9267947192.6,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-02-03,631.108,633.538,10377829795.6,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-02-10,640.085,644.325,6763717615.5,363000000000.0,381000000000.0,7496122.0,7.835916667
"China, Hong Kong SAR",2019-02-17,648.15,650.368,11576141705.8,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-02-24,654.55,658.178,12648298723.0,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-03-03,667.346,669.354,15998070610.8,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-03-10,675.0799999999999,676.578,14849267696.4,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-03-17,673.412,675.882,14083117320.6,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-03-24,675.4359999999999,676.5360000000001,12598131571.6,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-03-31,668.384,670.25,12858809294.0,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-04-07,676.8325,679.585,13801267951.25,363000000000.0,381000000000.0,7496122.0,7.835916667
"China, Hong Kong SAR",2019-04-14,681.428,682.836,14556284293.4,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-04-21,680.065,680.455,12680060947.75,363000000000.0,381000000000.0,7496122.0,7.835916667
"China, Hong Kong SAR",2019-04-28,672.725,671.5775,12415865922.25,363000000000.0,381000000000.0,7496122.0,7.835916667
"China, Hong Kong SAR",2019-05-05,665.16,667.19,8131151145.5,363000000000.0,381000000000.0,7496122.0,7.835916667
"China, Hong Kong SAR",2019-05-12,645.934,644.5260000000001,11698090523.2,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-05-19,632.535,632.6800000000001,10109768705.25,363000000000.0,381000000000.0,7496122.0,7.835916667
"China, Hong Kong SAR",2019-05-26,620.112,619.332,10005436704.6,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-06-02,613.702,615.212,10820286099.2,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-06-09,609.6275,608.6975,9244771906.25,363000000000.0,381000000000.0,7496122.0,7.835916667
"China, Hong Kong SAR",2019-06-16,608.572,610.016,9789821618.2,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-06-23,608.8120000000001,610.632,10357544057.0,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-06-30,611.106,612.83,8952704143.2,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-07-07,615.27,615.7850000000001,9759449549.25,363000000000.0,381000000000.0,7496122.0,7.835916667
"China, Hong Kong SAR",2019-07-14,607.236,607.484,9290024588.6,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-07-21,605.784,607.962,10549718269.6,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-07-28,604.996,605.994,10564132045.6,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-08-04,596.846,596.766,9535543867.2,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-08-11,567.384,567.71,10612920242.4,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-08-18,557.182,558.1360000000001,9116039894.0,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-08-25,561.714,564.804,9356341231.8,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-09-01,554.754,556.042,9356291309.8,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-09-08,555.074,558.068,9385673424.2,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-09-15,563.1600000000001,565.692,9726184175.0,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-09-22,567.33,568.116,10171092755.4,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-09-29,560.044,559.9159999999999,11197103126.6,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-10-06,552.6225,554.1825,7500589388.25,363000000000.0,381000000000.0,7496122.0,7.835916667
"China, Hong Kong SAR",2019-10-13,546.9024999999999,549.2275,9386840112.5,363000000000.0,381000000000.0,7496122.0,7.835916667
"China, Hong Kong SAR",2019-10-20,550.984,552.196,8807001309.8,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-10-27,549.442,550.6139999999999,7493993172.0,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-11-03,550.528,552.0699999999999,8730885562.2,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-11-10,556.006,558.288,9553450005.2,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-11-17,548.0780000000001,546.74,7876384984.6,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-11-24,539.5600000000001,541.24,8818773743.6,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-12-01,536.452,537.738,13035433953.4,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-12-08,530.618,532.634,9275621547.2,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-12-15,534.124,536.236,10305809910.0,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-12-22,540.6800000000001,542.788,10361199427.2,363000000000.0,381000000000.0,7496122.0,7.835916667000001
"China, Hong Kong SAR",2019-12-29,541.0133333333333,543.57,6854257354.333333,363000000000.0,381000000000.0,7496122.0,7.835916667
"China, Hong Kong SAR",2020-01-05,546.7075,549.2175,9117165257.5,354000000000.0,373000000000.0,7498540.0,7.7965833335
"China, Hong Kong SAR",2020-01-12,544.6800000000001,546.482,9842270152.4,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-01-19,548.27,550.838,11203923857.0,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-01-26,543.2760000000001,543.046,9135355224.6,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-02-02,518.2033333333334,516.0133333333333,12665763690.333334,345000000000.0,365000000000.0,7500958.0,7.75725
"China, Hong Kong SAR",2020-02-09,513.812,516.568,12118109138.6,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-02-16,521.818,523.95,11155703089.0,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-02-23,525.1220000000001,526.326,10577717373.4,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-03-01,513.3340000000001,514.132,12973410363.0,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-03-08,506.46000000000004,508.20200000000006,11753088887.6,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-03-15,481.154,481.496,16464113569.0,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-03-22,438.588,436.15200000000004,19929500544.6,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-03-29,429.06800000000004,431.238,13595278888.6,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-04-05,432.02,434.02,10663316600.4,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-04-12,435.9475,439.485,10747340969.5,345000000000.0,365000000000.0,7500958.0,7.75725
"China, Hong Kong SAR",2020-04-19,442.6875,443.9525,11506438952.75,345000000000.0,365000000000.0,7500958.0,7.75725
"China, Hong Kong SAR",2020-04-26,438.996,440.274,9666402572.8,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-05-03,440.09666666666664,442.95,9635869636.333334,345000000000.0,365000000000.0,7500958.0,7.75725
"China, Hong Kong SAR",2020-05-10,437.962,439.82,8890860138.6,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-05-17,442.62,444.1,10638532702.6,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-05-24,439.97200000000004,439.704,13538771185.8,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-05-31,424.48600000000005,426.898,12320257295.6,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-06-07,429.166,433.28000000000003,13452764337.0,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-06-14,439.12600000000003,441.436,12750466663.8,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-06-21,439.19399999999996,441.57,11627157384.0,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-06-28,442.67,444.65,9955205268.75,345000000000.0,365000000000.0,7500958.0,7.75725
"China, Hong Kong SAR",2020-07-05,444.195,447.5725,14205781465.25,345000000000.0,365000000000.0,7500958.0,7.75725
"China, Hong Kong SAR",2020-07-12,460.704,464.064,22747388671.6,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-07-19,462.832,462.546,17979431623.4,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-07-26,459.61199999999997,460.02200000000005,14844496583.4,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-08-02,452.224,454.12,11344115359.6,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-08-09,458.698,460.688,14703609608.6,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-08-16,460.10200000000003,461.688,14823730682.4,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-08-23,464.87399999999997,466.27,12151836583.2,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-08-30,464.48199999999997,465.06000000000006,12022213438.0,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-09-06,458.61199999999997,460.046,13844459679.6,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-09-13,452.628,453.27,11283616086.2,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-09-20,453.024,454.78999999999996,12102972489.6,345000000000.0,365000000000.0,7500958.0,7.757250000000001
"China, Hong Kong SAR",2020-09-27,445.358,444.754,10906706209.6,345000000000.0,365000000000.0,7500958.0,7.757250000000001
